,lsoa,crime type,percentage
569,E01004866,"Possession 
of 
weapons",0.01160092807424594
570,E01004866,"Theft 
from the person",0.004640371229698376
571,E01004840,Other theft,0.0326530612244898
572,E01004840,Robbery,0.004081632653061225
573,E01004840,"Violence 
and 
sexual offences",0.2163265306122449
574,E01004840,Burglary,0.11020408163265306
575,E01004840,Public order,0.1306122448979592
576,E01004840,Other crime,0.02857142857142857
577,E01004840,"Criminal damage 
and 
arson",0.07755102040816327
578,E01004840,"Vehicle 
crime",0.08979591836734693
579,E01004840,"Anti-social 
behaviour",0.2938775510204082
580,E01004840,Shoplifting,0.004081632653061225
581,E01004840,Bicycle theft,0.004081632653061225
582,E01004840,"Possession 
of 
weapons",0.004081632653061225
583,E01004840,"Theft 
from the person",0.004081632653061225
584,E01004841,Other theft,0.022792022792022793
585,E01004841,"Violence 
and 
sexual offences",0.3789173789173789
586,E01004841,Burglary,0.05128205128205128
587,E01004841,Public order,0.1452991452991453
588,E01004841,Other crime,0.022792022792022793
589,E01004841,"Criminal damage 
and 
arson",0.1225071225071225
590,E01004841,"Vehicle 
crime",0.03418803418803419
591,E01004841,"Anti-social 
behaviour",0.2022792022792023
592,E01004841,Bicycle theft,0.005698005698005698
593,E01004841,Drugs,0.008547008547008548
594,E01004841,"Possession 
of 
weapons",0.005698005698005698
595,E01004842,Other theft,0.08235294117647059
596,E01004842,"Violence 
and 
sexual offences",0.10588235294117647
597,E01004842,Burglary,0.24705882352941178
598,E01004842,Public order,0.023529411764705882
599,E01004842,"Criminal damage 
and 
arson",0.09411764705882353
600,E01004842,"Vehicle 
crime",0.3411764705882353
601,E01004842,"Anti-social 
behaviour",0.07058823529411765
602,E01004842,Drugs,0.011764705882352941
603,E01004842,"Possession 
of 
weapons",0.011764705882352941
604,E01004842,"Theft 
from the person",0.011764705882352941
605,E01004919,Other theft,0.0070921985815602835
606,E01004919,"Violence 
and 
sexual offences",0.09929078014184398
607,E01004919,Burglary,0.1773049645390071
608,E01004919,Public order,0.10638297872340426
609,E01004919,Other crime,0.02127659574468085
610,E01004919,"Criminal damage 
and 
arson",0.14184397163120568
611,E01004919,"Vehicle 
crime",0.2765957446808511
612,E01004919,"Anti-social 
behaviour",0.15602836879432624
613,E01004919,"Possession 
of 
weapons",0.0070921985815602835
614,E01004919,"Theft 
from the person",0.0070921985815602835
615,E01004920,Other theft,0.047619047619047616
616,E01004920,Robbery,0.017857142857142856
617,E01004920,"Violence 
and 
sexual offences",0.3273809523809524
618,E01004920,Burglary,0.07738095238095238
619,E01004920,Public order,0.17857142857142858
620,E01004920,Other crime,0.005952380952380952
621,E01004920,"Criminal damage 
and 
arson",0.10714285714285714
622,E01004920,"Vehicle 
crime",0.11904761904761904
623,E01004920,"Anti-social 
behaviour",0.10119047619047619
624,E01004920,Drugs,0.011904761904761904
625,E01004920,"Possession 
of 
weapons",0.005952380952380952
626,E01004787,Other theft,0.047058823529411764
627,E01004787,Robbery,0.008823529411764706
628,E01004787,"Violence 
and 
sexual offences",0.4235294117647059
629,E01004787,Burglary,0.08235294117647059
630,E01004787,Public order,0.12941176470588237
631,E01004787,Other crime,0.023529411764705882
632,E01004787,"Criminal damage 
and 
arson",0.10588235294117647
633,E01004787,"Vehicle 
crime",0.047058823529411764
634,E01004787,"Anti-social 
behaviour",0.10882352941176471
635,E01004787,Shoplifting,0.0058823529411764705
636,E01004787,Bicycle theft,0.0029411764705882353
637,E01004787,Drugs,0.011764705882352941
638,E01004787,"Possession 
of 
weapons",0.0029411764705882353
639,E01004793,Other theft,0.031073446327683617
640,E01004793,Robbery,0.014124293785310734
641,E01004793,"Violence 
and 
sexual offences",0.3785310734463277
642,E01004793,Burglary,0.0480225988700565
643,E01004793,Public order,0.12429378531073447
644,E01004793,Other crime,0.05649717514124294
645,E01004793,"Criminal damage 
and 
arson",0.10734463276836158
646,E01004793,"Vehicle 
crime",0.062146892655367235
647,E01004793,"Anti-social 
behaviour",0.15819209039548024
648,E01004793,Shoplifting,0.005649717514124294
649,E01004793,Bicycle theft,0.002824858757062147
650,E01004793,Drugs,0.005649717514124294
651,E01004793,"Possession 
of 
weapons",0.002824858757062147
652,E01004793,"Theft 
from the person",0.002824858757062147
653,E01004794,Other theft,0.03333333333333333
654,E01004794,"Violence 
and 
sexual offences",0.45925925925925926
655,E01004794,Burglary,0.044444444444444446
656,E01004794,Public order,0.16296296296296298
657,E01004794,Other crime,0.040740740740740744
658,E01004794,"Criminal damage 
and 
arson",0.08518518518518518
659,E01004794,"Vehicle 
crime",0.025925925925925925
660,E01004794,"Anti-social 
behaviour",0.0962962962962963
661,E01004794,Shoplifting,0.03333333333333333
662,E01004794,Bicycle theft,0.003703703703703704
663,E01004794,Drugs,0.007407407407407408
664,E01004794,"Possession 
of 
weapons",0.007407407407407408
665,E01004795,Other theft,0.03333333333333333
666,E01004795,Robbery,0.007407407407407408
667,E01004795,"Violence 
and 
sexual offences",0.34814814814814815
668,E01004795,Burglary,0.07037037037037037
669,E01004795,Public order,0.1037037037037037
670,E01004795,Other crime,0.025925925925925925
671,E01004795,"Criminal damage 
and 
arson",0.07037037037037037
672,E01004795,"Vehicle 
crime",0.03333333333333333
673,E01004795,"Anti-social 
behaviour",0.10740740740740741
674,E01004795,Shoplifting,0.1814814814814815
675,E01004795,"Possession 
of 
weapons",0.007407407407407408
676,E01004795,"Theft 
from the person",0.011111111111111112
677,E01004797,Other theft,0.06343283582089553
678,E01004797,Robbery,0.014925373134328358
679,E01004797,"Violence 
and 
sexual offences",0.3880597014925373
680,E01004797,Burglary,0.04477611940298507
681,E01004797,Public order,0.11940298507462686
682,E01004797,Other crime,0.029850746268656716
683,E01004797,"Criminal damage 
and 
arson",0.16791044776119404
684,E01004797,"Vehicle 
crime",0.05970149253731343
685,E01004797,"Anti-social 
behaviour",0.10074626865671642
686,E01004797,Drugs,0.007462686567164179
687,E01004797,"Theft 
from the person",0.0037313432835820895
688,E01004775,Other theft,0.10176991150442478
689,E01004775,Robbery,0.022123893805309734
690,E01004775,"Violence 
and 
sexual offences",0.23008849557522124
691,E01004775,Burglary,0.12389380530973451
692,E01004775,Public order,0.084070796460177
693,E01004775,Other crime,0.008849557522123894
694,E01004775,"Criminal damage 
and 
arson",0.0752212389380531
695,E01004775,"Vehicle 
crime",0.17256637168141592
696,E01004775,"Anti-social 
behaviour",0.1415929203539823
697,E01004775,Shoplifting,0.004424778761061947
698,E01004775,Bicycle theft,0.004424778761061947
699,E01004775,Drugs,0.008849557522123894
700,E01004775,"Possession 
of 
weapons",0.004424778761061947
701,E01004775,"Theft 
from the person",0.017699115044247787
702,E01004885,Other theft,0.07
703,E01004885,Robbery,0.02
704,E01004885,"Violence 
and 
sexual offences",0.24
705,E01004885,Burglary,0.12
706,E01004885,Public order,0.12
707,E01004885,Other crime,0.04
708,E01004885,"Criminal damage 
and 
arson",0.11
709,E01004885,"Vehicle 
crime",0.17
710,E01004885,"Anti-social 
behaviour",0.07
711,E01004885,Shoplifting,0.02
712,E01004885,Drugs,0.02
713,E01004886,Other theft,0.06060606060606061
714,E01004886,Robbery,0.012121212121212121
715,E01004886,"Violence 
and 
sexual offences",0.3696969696969697
716,E01004886,Burglary,0.07272727272727272
717,E01004886,Public order,0.06060606060606061
718,E01004886,Other crime,0.024242424242424242
719,E01004886,"Criminal damage 
and 
arson",0.07878787878787878
720,E01004886,"Vehicle 
crime",0.10303030303030303
721,E01004886,"Anti-social 
behaviour",0.14545454545454545
722,E01004886,Shoplifting,0.06060606060606061
723,E01004886,Bicycle theft,0.006060606060606061
724,E01004886,Drugs,0.006060606060606061
725,E01004887,Other theft,0.07563025210084033
726,E01004887,Robbery,0.008403361344537815
727,E01004887,"Violence 
and 
sexual offences",0.3025210084033613
728,E01004887,Burglary,0.05042016806722689
729,E01004887,Public order,0.05042016806722689
730,E01004887,Other crime,0.05042016806722689
731,E01004887,"Criminal damage 
and 
arson",0.11764705882352941
732,E01004887,"Vehicle 
crime",0.17647058823529413
733,E01004887,"Anti-social 
behaviour",0.15126050420168066
734,E01004887,Drugs,0.008403361344537815
735,E01004887,"Possession 
of 
weapons",0.008403361344537815
736,E01004868,Other theft,0.034482758620689655
737,E01004868,Robbery,0.019157088122605363
738,E01004868,"Violence 
and 
sexual offences",0.27586206896551724
739,E01004868,Burglary,0.04980842911877394
740,E01004868,Public order,0.15708812260536398
741,E01004868,Other crime,0.03065134099616858
742,E01004868,"Criminal damage 
and 
arson",0.05363984674329502
743,E01004868,"Vehicle 
crime",0.1417624521072797
744,E01004868,"Anti-social 
behaviour",0.15708812260536398
745,E01004868,Shoplifting,0.06513409961685823
746,E01004868,Drugs,0.007662835249042145
747,E01004868,"Possession 
of 
weapons",0.0038314176245210726
748,E01004868,"Theft 
from the person",0.0038314176245210726
749,E01004869,Other theft,0.14461538461538462
750,E01004869,Robbery,0.016923076923076923
751,E01004869,"Violence 
and 
sexual offences",0.21076923076923076
752,E01004869,Burglary,0.038461538461538464
753,E01004869,Public order,0.13692307692307693
754,E01004869,Other crime,0.015384615384615385
755,E01004869,"Criminal damage 
and 
arson",0.07384615384615385
756,E01004869,"Vehicle 
crime",0.046153846153846156
757,E01004869,"Anti-social 
behaviour",0.13384615384615384
758,E01004869,Shoplifting,0.14923076923076922
759,E01004869,Bicycle theft,0.006153846153846154
760,E01004869,Drugs,0.007692307692307693
761,E01004869,"Possession 
of 
weapons",0.010769230769230769
762,E01004869,"Theft 
from the person",0.009230769230769232
763,E01004870,Other theft,0.06485355648535565
764,E01004870,Robbery,0.03765690376569038
765,E01004870,"Violence 
and 
sexual offences",0.28870292887029286
766,E01004870,Burglary,0.08158995815899582
767,E01004870,Public order,0.12552301255230125
768,E01004870,Other crime,0.016736401673640166
769,E01004870,"Criminal damage 
and 
arson",0.07322175732217573
770,E01004870,"Vehicle 
crime",0.09832635983263599
771,E01004870,"Anti-social 
behaviour",0.1401673640167364
772,E01004870,Shoplifting,0.029288702928870293
773,E01004870,Bicycle theft,0.0020920502092050207
774,E01004870,Drugs,0.012552301255230125
775,E01004870,"Possession 
of 
weapons",0.008368200836820083
776,E01004870,"Theft 
from the person",0.02092050209205021
777,E01004871,Other theft,0.07111111111111111
778,E01004871,Robbery,0.044444444444444446
779,E01004871,"Violence 
and 
sexual offences",0.31555555555555553
780,E01004871,Burglary,0.057777777777777775
781,E01004871,Public order,0.10222222222222223
782,E01004871,Other crime,0.017777777777777778
783,E01004871,"Criminal damage 
and 
arson",0.08888888888888889
784,E01004871,"Vehicle 
crime",0.07111111111111111
785,E01004871,"Anti-social 
behaviour",0.18666666666666668
786,E01004871,Bicycle theft,0.0044444444444444444
787,E01004871,Drugs,0.017777777777777778
788,E01004871,"Possession 
of 
weapons",0.0044444444444444444
789,E01004871,"Theft 
from the person",0.017777777777777778
790,E01004922,Other theft,0.052845528455284556
791,E01004922,Robbery,0.012195121951219513
792,E01004922,"Violence 
and 
sexual offences",0.42276422764227645
793,E01004922,Burglary,0.06910569105691057
794,E01004922,Public order,0.0975609756097561
795,E01004922,Other crime,0.024390243902439025
796,E01004922,"Criminal damage 
and 
arson",0.10569105691056911
797,E01004922,"Vehicle 
crime",0.11788617886178862
798,E01004922,"Anti-social 
behaviour",0.08943089430894309
799,E01004922,Bicycle theft,0.0040650406504065045
800,E01004922,"Possession 
of 
weapons",0.0040650406504065045
801,E01004822,Other theft,0.04792332268370607
802,E01004822,Robbery,0.006389776357827476
803,E01004822,"Violence 
and 
sexual offences",0.2971246006389776
804,E01004822,Burglary,0.038338658146964855
805,E01004822,Public order,0.13099041533546327
806,E01004822,Other crime,0.022364217252396165
807,E01004822,"Criminal damage 
and 
arson",0.10862619808306709
808,E01004822,"Vehicle 
crime",0.0926517571884984
809,E01004822,"Anti-social 
behaviour",0.22044728434504793
810,E01004822,Shoplifting,0.012779552715654952
811,E01004822,Bicycle theft,0.003194888178913738
812,E01004822,Drugs,0.009584664536741214
813,E01004822,"Possession 
of 
weapons",0.009584664536741214
814,E01004823,Other theft,0.0761904761904762
815,E01004823,Robbery,0.01904761904761905
816,E01004823,"Violence 
and 
sexual offences",0.3
817,E01004823,Burglary,0.07777777777777778
818,E01004823,Public order,0.14761904761904762
819,E01004823,Other crime,0.022222222222222223
820,E01004823,"Criminal damage 
and 
arson",0.09365079365079365
821,E01004823,"Vehicle 
crime",0.0873015873015873
822,E01004823,"Anti-social 
behaviour",0.12222222222222222
823,E01004823,Shoplifting,0.012698412698412698
824,E01004823,Bicycle theft,0.007936507936507936
825,E01004823,Drugs,0.01746031746031746
826,E01004823,"Possession 
of 
weapons",0.012698412698412698
827,E01004823,"Theft 
from the person",0.0031746031746031746
828,E01004848,Other theft,0.0874187832250443
829,E01004848,Robbery,0.018901358535144713
830,E01004848,"Violence 
and 
sexual offences",0.25044300059066743
831,E01004848,Burglary,0.0490253987005316
832,E01004848,Public order,0.15652687536916715
833,E01004848,Other crime,0.011222681630242174
834,E01004848,"Criminal damage 
and 
arson",0.05611340815121087
835,E01004848,"Vehicle 
crime",0.05611340815121087
836,E01004848,"Anti-social 
behaviour",0.11636148848198465
837,E01004848,Shoplifting,0.13939751919669227
838,E01004848,Bicycle theft,0.01299468399291199
839,E01004848,Drugs,0.009450679267572357
840,E01004848,"Possession 
of 
weapons",0.008269344359125812
841,E01004848,"Theft 
from the person",0.027761370348493797
842,E01004818,Other theft,0.0945945945945946
843,E01004818,Robbery,0.010135135135135136
844,E01004818,"Violence 
and 
sexual offences",0.3310810810810811
845,E01004818,Burglary,0.06418918918918919
846,E01004818,Public order,0.1554054054054054
847,E01004818,Other crime,0.030405405405405407
848,E01004818,"Criminal damage 
and 
arson",0.07432432432432433
849,E01004818,"Vehicle 
crime",0.05405405405405406
850,E01004818,"Anti-social 
behaviour",0.11824324324324324
851,E01004818,Shoplifting,0.02027027027027027
852,E01004818,Bicycle theft,0.0033783783783783786
853,E01004818,Drugs,0.030405405405405407
854,E01004818,"Possession 
of 
weapons",0.013513513513513514
855,E01004819,Other theft,0.1111111111111111
856,E01004819,"Violence 
and 
sexual offences",0.24786324786324787
857,E01004819,Burglary,0.10256410256410256
858,E01004819,Public order,0.11965811965811966
859,E01004819,Other crime,0.05128205128205128
860,E01004819,"Criminal damage 
and 
arson",0.07692307692307693
861,E01004819,"Vehicle 
crime",0.1111111111111111
862,E01004819,"Anti-social 
behaviour",0.15384615384615385
863,E01004819,Drugs,0.017094017094017096
864,E01004819,"Possession 
of 
weapons",0.008547008547008548
865,E01004928,Other theft,0.04261363636363636
866,E01004928,Robbery,0.005681818181818182
867,E01004928,"Violence 
and 
sexual offences",0.26988636363636365
868,E01004928,Burglary,0.09375
869,E01004928,Public order,0.21875
870,E01004928,Other crime,0.019886363636363636
871,E01004928,"Criminal damage 
and 
arson",0.08522727272727272
872,E01004928,"Vehicle 
crime",0.07670454545454546
873,E01004928,"Anti-social 
behaviour",0.15056818181818182
874,E01004928,Shoplifting,0.028409090909090908
875,E01004928,Bicycle theft,0.002840909090909091
876,E01004928,"Possession 
of 
weapons",0.005681818181818182
877,E01004930,Other theft,0.09523809523809523
878,E01004930,"Violence 
and 
sexual offences",0.42857142857142855
879,E01004930,Burglary,0.12698412698412698
880,E01004930,Public order,0.047619047619047616
